CustomerID,JoinDate,Region,Gender,AgeGroup
C00652,2021-08-05,Europe,Other,18-24
C00653,2022-10-08,Europe,Other,25-34
C00654,2022-04-10,Europe,Female,18-24
C00655,2023-01-14,North America,Male,45-54
C00656,2022-10-21,Asia,Female,55+
C00657,2022-07-11,Australia,Other,35-44
C00658,2023-09-19,Europe,Female,45-54
C00659,2022-04-27,North America,Male,45-54
C00660,2023-01-14,North America,Male,45-54
C00661,2022-08-24,South America,Other,55+
C00662,2022-08-25,Europe,Male,55+
C00663,2023-01-01,South America,Male,35-44
C00664,2024-04-09,Australia,Other,55+
C00665,2021-10-25,Australia,Male,18-24
C00666,2023-06-06,Europe,Other,18-24
C00667,2024-01-22,South America,Female,55+
C00668,2022-12-03,South America,Male,45-54
C00669,2023-11-23,Europe,Male,45-54
C00670,2023-04-11,Australia,Male,45-54
C00671,2022-02-26,Australia,Female,55+
C00672,2023-09-12,Europe,Female,25-34
C00673,2021-10-12,North America,Female,55+
C00674,2024-01-12,Asia,Other,35-44
C00675,2024-01-08,South America,Female,45-54
C00676,2023-01-26,South America,Male,25-34
C00677,2022-09-07,Europe,Female,25-34
C00678,2021-12-26,Europe,Female,18-24
C00679,2022-06-26,South America,Male,45-54
C00680,2023-05-11,North America,Female,45-54
C00681,2021-12-14,South America,Female,45-54
C00682,2021-09-08,Europe,Other,25-34
C00683,2022-01-15,Europe,Male,35-44
C00684,2022-11-19,South America,Other,25-34
C00685,2022-07-10,Asia,Male,25-34
C00686,2022-08-27,North America,Female,35-44
C00687,2022-08-08,North America,Other,55+
C00688,2023-07-25,South America,Other,18-24
C00689,2022-04-14,Australia,Male,35-44
C00690,2023-07-12,Europe,Other,55+
C00691,2023-10-31,Australia,Male,18-24
C00692,2021-07-04,Asia,Male,35-44
C00693,2023-01-09,Europe,Male,25-34
C00694,2022-09-08,Europe,Male,55+
C00695,2024-04-02,Asia,Male,45-54
C00696,2021-04-10,Asia,Other,35-44
C00697,2023-05-04,Europe,Male,55+
C00698,2021-11-24,South America,Other,25-34
C00699,2024-04-08,North America,Male,45-54
C00700,2022-03-02,Asia,Male,55+
C00701,2021-04-17,South America,Other,25-34
C00702,2024-03-25,Australia,Male,55+
C00703,2022-07-30,Australia,Female,18-24
C00704,2022-08-02,Australia,Male,55+
C00705,2022-09-24,Australia,Male,35-44
C00706,2024-02-06,Europe,Male,25-34
C00707,2022-08-12,Australia,Other,18-24
C00708,2021-02-06,South America,Other,25-34
C00709,2024-01-28,Europe,Other,18-24
C00710,2023-06-16,Australia,Female,35-44
C00711,2023-05-27,Australia,Male,18-24
C00712,2021-05-07,Australia,Other,35-44
C00713,2023-07-08,South America,Female,45-54
C00714,2023-04-30,Europe,Male,25-34
C00715,2024-01-13,South America,Other,45-54
C00716,2022-09-03,North America,Other,55+
C00717,2023-05-05,Asia,Other,18-24
C00718,2023-11-12,South America,Female,35-44
C00719,2022-06-01,Asia,Male,45-54
C00720,2022-08-08,Australia,Female,45-54
C00721,2021-05-27,Australia,Male,35-44
C00722,2021-08-17,Europe,Female,35-44
C00723,2022-12-21,Europe,Female,18-24
C00724,2021-12-24,South America,Other,55+
C00725,2021-08-08,Asia,Male,25-34
C00726,2022-08-27,Australia,Other,45-54
C00727,2024-02-15,Europe,Male,18-24
C00728,2021-10-07,South America,Female,55+
C00729,2023-06-06,South America,Other,55+
C00730,2023-07-04,Australia,Male,18-24
C00731,2023-07-09,South America,Other,55+
C00732,2024-01-15,Australia,Female,25-34
C00733,2022-01-23,Asia,Female,25-34
C00734,2023-03-26,Asia,Other,25-34
C00735,2021-07-26,South America,Male,25-34
C00736,2023-05-02,Australia,Female,18-24
C00737,2022-08-11,Asia,Other,25-34
C00738,2022-06-15,Asia,Female,55+
C00739,2023-02-15,South America,Male,35-44
C00740,2022-07-29,South America,Male,25-34
C00741,2023-07-27,Asia,Female,35-44
C00742,2022-11-08,Australia,Other,18-24
C00743,2023-10-16,South America,Other,55+
C00744,2022-02-03,South America,Other,55+
C00745,2023-04-06,South America,Female,25-34
C00746,2022-01-08,Asia,Male,35-44
C00747,2023-03-04,Australia,Other,35-44
C00748,2022-03-02,Asia,Female,18-24
C00749,2021-03-15,Asia,Female,18-24
C00750,2022-06-17,South America,Other,18-24
C00751,2023-04-30,North America,Female,45-54
C00752,2021-11-05,Asia,Female,35-44
C00753,2023-01-13,Australia,Other,18-24
C00754,2021-05-26,North America,Female,55+
C00755,2023-02-04,South America,Male,35-44
C00756,2021-03-11,Asia,Male,18-24
C00757,2021-02-27,Asia,Male,45-54
C00758,2022-09-07,South America,Female,25-34
C00759,2021-12-26,South America,Female,18-24
C00760,2022-02-20,Australia,Other,45-54
C00761,2023-02-19,Asia,Male,45-54
C00762,2024-02-13,Australia,Other,55+
C00763,2022-09-12,Europe,Male,35-44
C00764,2023-05-07,South America,Female,55+
C00765,2022-12-05,South America,Female,35-44
C00766,2022-04-19,South America,Male,55+
C00767,2023-03-18,South America,Other,45-54
C00768,2021-10-12,Europe,Male,45-54
C00769,2023-10-15,Europe,Male,25-34
C00770,2021-12-17,Asia,Other,55+
C00771,2021-05-25,Asia,Other,45-54
C00772,2022-06-02,North America,Other,45-54
C00773,2021-11-23,Asia,Male,55+
C00774,2021-11-25,Asia,Male,45-54
C00775,2023-02-10,South America,Female,55+
C00776,2022-06-24,Europe,Female,25-34
C00777,2023-12-27,North America,Female,35-44
C00778,2023-07-20,Australia,Other,35-44
C00779,2022-02-11,Europe,Male,18-24
C00780,2023-04-25,Asia,Other,35-44
C00781,2021-10-14,Asia,Other,25-34
C00782,2021-09-04,South America,Female,55+
C00783,2023-04-01,South America,Other,25-34
C00784,2022-05-16,Asia,Female,35-44
C00785,2021-08-23,North America,Other,45-54
C00786,2022-04-14,Australia,Female,18-24
C00787,2021-04-29,Australia,Other,55+
C00788,2022-01-23,North America,Female,18-24
C00789,2023-12-04,Asia,Other,25-34
C00790,2024-02-05,Australia,Female,18-24
C00791,2023-02-28,Asia,Female,18-24
C00792,2021-08-23,Europe,Other,35-44
C00793,2022-09-23,Asia,Other,55+
C00794,2022-01-08,Asia,Female,45-54
C00795,2022-10-29,North America,Male,35-44
C00796,2022-10-05,South America,Other,25-34
C00797,2022-07-13,Australia,Female,55+
C00798,2023-07-11,South America,Female,55+
C00799,2023-12-01,Australia,Male,35-44
C00800,2023-09-23,Asia,Other,45-54
C00801,2024-02-25,South America,Female,25-34
C00802,2023-12-30,North America,Other,45-54
C00803,2021-05-24,North America,Other,45-54
C00804,2021-05-18,South America,Female,55+
C00805,2024-04-11,North America,Male,18-24
C00806,2021-02-18,Australia,Other,35-44
C00807,2023-10-29,Australia,Female,45-54
C00808,2022-07-13,South America,Other,25-34
C00809,2021-12-13,Europe,Male,45-54
C00810,2023-05-30,Europe,Female,55+
C00811,2022-07-21,Australia,Female,55+
C00812,2022-03-16,Europe,Female,25-34
C00813,2021-03-30,Europe,Other,45-54
C00814,2023-09-13,South America,Other,55+
C00815,2022-08-09,Europe,Other,35-44
C00816,2023-06-28,Australia,Female,55+
C00817,2022-03-22,South America,Male,45-54
C00818,2021-11-20,Asia,Female,25-34
C00819,2023-06-01,Australia,Male,55+
C00820,2023-10-13,Asia,Other,25-34
C00821,2023-07-17,Australia,Male,35-44
C00822,2021-04-27,Australia,Male,18-24
C00823,2022-01-11,Asia,Other,55+
C00824,2021-03-07,Europe,Other,55+
C00825,2024-04-10,North America,Male,18-24
C00826,2021-08-02,North America,Other,55+
C00827,2022-03-22,Australia,Female,45-54
C00828,2022-03-07,Europe,Other,45-54
C00829,2021-10-15,North America,Female,25-34
C00830,2021-08-21,Asia,Male,45-54
C00831,2023-05-17,Europe,Male,35-44
C00832,2024-04-10,Australia,Female,55+
C00833,2023-03-01,North America,Male,45-54
C00834,2021-08-16,Australia,Female,45-54
C00835,2023-08-14,North America,Female,55+
C00836,2023-01-30,South America,Female,55+
C00837,2021-03-13,North America,Female,18-24
C00838,2022-06-26,Asia,Male,55+
C00839,2022-04-23,Australia,Other,18-24
C00840,2022-07-03,Asia,Male,18-24
C00841,2021-07-27,Asia,Female,25-34
C00842,2022-10-29,Australia,Female,25-34
C00843,2023-03-22,Asia,Female,18-24
C00844,2023-09-19,South America,Male,18-24
C00845,2023-06-24,Asia,Female,45-54
C00846,2021-02-15,Europe,Female,45-54
C00847,2023-08-13,Europe,Other,45-54
C00848,2023-02-24,Asia,Male,35-44
C00849,2022-12-27,North America,Male,25-34
C00850,2021-01-01,Asia,Male,45-54
C00851,2021-01-16,South America,Other,25-34
C00852,2021-06-26,Europe,Female,35-44
C00853,2021-11-15,Asia,Other,35-44
C00854,2021-03-14,North America,Male,18-24
C00855,2021-11-06,North America,Other,45-54
C00856,2021-10-02,North America,Female,18-24
C00857,2023-09-16,North America,Female,35-44
C00858,2021-08-31,Asia,Female,25-34
C00859,2023-11-24,Asia,Other,18-24
C00860,2021-09-15,Europe,Other,45-54
C00861,2021-04-20,North America,Male,55+
C00862,2023-06-14,Australia,Male,35-44
C00863,2022-08-29,Europe,Male,18-24
C00864,2022-12-05,Europe,Female,35-44
C00865,2022-03-13,North America,Other,45-54
C00866,2022-10-26,Europe,Other,25-34
C00867,2023-09-03,Australia,Other,35-44
C00868,2021-06-18,Europe,Female,55+
C00869,2021-11-18,Europe,Male,55+
C00870,2023-06-07,North America,Other,25-34
C00871,2021-11-25,Europe,Other,45-54
C00872,2022-12-18,South America,Other,25-34
C00873,2022-02-11,Europe,Male,55+
C00874,2021-03-27,Europe,Male,25-34
C00875,2022-08-22,Europe,Other,55+
C00876,2023-05-08,Europe,Male,35-44
C00877,2024-04-03,Asia,Male,18-24
C00878,2022-01-03,Australia,Other,55+
C00879,2022-06-03,Australia,Female,18-24
C00880,2022-10-20,Asia,Female,18-24
C00881,2022-12-12,North America,Female,55+
C00882,2021-05-10,Europe,Other,45-54
C00883,2023-05-17,North America,Female,45-54
C00884,2021-12-12,South America,Other,45-54
C00885,2023-05-03,Europe,Other,55+
C00886,2021-11-14,Australia,Male,55+
C00887,2022-01-31,Australia,Female,18-24
C00888,2021-07-04,Australia,Male,35-44
C00889,2022-01-02,South America,Female,35-44
C00890,2023-07-11,Australia,Male,45-54
C00891,2022-11-20,Asia,Other,25-34
C00892,2024-03-12,Australia,Other,55+
C00893,2023-04-11,North America,Male,35-44
C00894,2022-08-13,South America,Male,35-44
C00895,2022-05-18,Asia,Male,35-44
C00896,2024-02-18,Asia,Female,18-24
C00897,2021-06-23,Australia,Male,55+
C00898,2022-09-18,South America,Male,55+
C00899,2023-12-03,Europe,Female,35-44
C00900,2023-05-20,Australia,Male,18-24
C00901,2023-02-22,Europe,Female,25-34
C00902,2022-11-19,South America,Male,18-24
C00903,2021-08-11,North America,Male,25-34
C00904,2023-01-07,Europe,Female,25-34
C00905,2021-04-03,South America,Other,55+
C00906,2023-03-13,South America,Other,45-54
C00907,2021-10-05,Australia,Male,25-34
C00908,2021-09-26,Australia,Male,18-24
C00909,2021-04-06,South America,Other,25-34
C00910,2022-09-27,South America,Other,45-54
C00911,2021-12-17,Asia,Other,45-54
C00912,2022-10-04,Asia,Female,18-24
C00913,2022-08-19,Australia,Female,35-44
C00914,2022-06-11,Australia,Male,18-24
C00915,2022-05-07,Asia,Other,25-34
C00916,2021-11-09,South America,Female,25-34
C00917,2021-04-18,North America,Male,45-54
C00918,2023-08-27,Europe,Male,55+
C00919,2021-07-07,South America,Female,45-54
C00920,2024-01-02,North America,Male,25-34
C00921,2022-06-20,Europe,Male,55+
C00922,2022-06-24,Australia,Male,35-44
C00923,2021-04-09,North America,Other,45-54
C00924,2023-04-16,South America,Male,45-54
C00925,2021-09-05,Australia,Female,25-34
C00926,2021-04-25,Asia,Female,55+
C00927,2023-05-17,Australia,Male,35-44
C00928,2022-04-18,Asia,Male,25-34
C00929,2022-12-11,North America,Female,35-44
C00930,2022-09-08,Asia,Female,35-44
C00931,2021-01-30,South America,Female,55+
C00932,2023-07-05,Australia,Male,35-44
C00933,2021-11-15,South America,Male,55+
C00934,2024-03-20,Europe,Male,45-54
C00935,2024-02-13,Europe,Male,18-24
C00936,2023-05-21,Asia,Other,55+
C00937,2023-05-21,North America,Male,55+
C00938,2021-03-02,South America,Female,25-34
C00939,2022-12-14,North America,Other,35-44
C00940,2023-05-11,Asia,Male,45-54
C00941,2021-02-20,Australia,Male,18-24
C00942,2022-08-07,Asia,Female,35-44
C00943,2024-03-30,Asia,Male,45-54
C00944,2021-02-27,North America,Male,18-24
C00945,2022-11-26,North America,Female,45-54
C00946,2021-03-27,Asia,Female,18-24
C00947,2021-12-03,South America,Other,35-44
C00948,2023-04-23,Asia,Female,55+
C00949,2021-07-14,Europe,Other,55+
C00950,2022-08-14,Australia,Male,25-34
C00951,2024-02-20,North America,Female,45-54
C00952,2022-12-09,North America,Male,25-34
C00953,2022-12-29,North America,Male,45-54
C00954,2023-11-08,North America,Female,25-34
C00955,2024-01-29,Asia,Other,18-24
C00956,2021-06-22,Asia,Male,35-44
C00957,2021-11-29,North America,Other,18-24
C00958,2021-05-31,Australia,Other,18-24
C00959,2023-11-28,Asia,Female,35-44
C00960,2023-09-20,Australia,Male,35-44
C00961,2024-04-09,Asia,Male,45-54
C00962,2023-09-04,North America,Female,35-44
C00963,2021-05-23,Europe,Female,45-54
C00964,2024-01-23,Australia,Female,55+
C00965,2021-01-09,Australia,Male,18-24
C00966,2022-10-09,South America,Other,18-24
C00967,2023-07-29,North America,Female,55+
C00968,2023-12-03,Asia,Male,18-24
C00969,2022-01-02,Australia,Female,35-44
C00970,2023-02-13,South America,Other,55+
C00971,2021-05-30,Asia,Other,18-24
C00972,2023-01-01,Europe,Other,25-34
C00973,2021-08-16,Australia,Male,18-24
C00974,2022-06-11,North America,Other,55+
C00975,2024-03-10,Europe,Male,35-44
C00976,2021-03-23,North America,Other,55+
C00977,2021-09-04,North America,Female,55+
C00978,2022-09-02,North America,Other,35-44
C00979,2021-06-18,North America,Other,35-44
C00980,2024-01-26,Australia,Other,45-54
C00981,2022-12-29,Australia,Male,18-24
C00982,2022-07-08,Asia,Male,35-44
C00983,2023-08-20,Asia,Female,18-24
C00984,2023-04-19,Asia,Male,25-34
C00985,2023-06-13,North America,Male,55+
C00986,2022-01-26,South America,Other,18-24
C00987,2021-08-03,Asia,Female,35-44
C00988,2021-01-18,North America,Other,45-54
C00989,2021-05-09,Europe,Male,25-34
C00990,2021-11-24,South America,Other,25-34
C00991,2023-01-10,Australia,Female,25-34
C00992,2024-02-12,Europe,Male,45-54
C00993,2023-12-24,Europe,Female,45-54
C00994,2024-03-04,North America,Female,45-54
C00995,2022-02-10,South America,Male,18-24
C00996,2023-02-27,Asia,Female,18-24
C00997,2021-12-16,North America,Female,25-34
C00998,2021-07-01,Australia,Female,55+
C00999,2021-02-14,South America,Male,25-34
C01000,2022-12-19,Asia,Other,25-34
C01001,2021-02-03,North America,Male,55+
C01002,2022-04-04,North America,Female,35-44
C01003,2024-02-18,North America,Female,45-54
C01004,2021-09-24,Europe,Other,55+
C01005,2022-01-02,North America,Other,18-24
C01006,2023-09-11,Australia,Other,55+
C01007,2022-11-26,Australia,Female,55+
C01008,2021-02-03,South America,Female,25-34
C01009,2024-02-20,South America,Other,55+
C01010,2022-01-10,Europe,Male,35-44
C01011,2021-08-09,South America,Other,18-24
C01012,2021-01-20,South America,Other,45-54
C01013,2022-09-21,Europe,Female,35-44
C01014,2021-07-20,Australia,Female,18-24
C01015,2023-09-03,South America,Male,55+
C01016,2021-01-04,Europe,Male,55+
C01017,2021-04-30,North America,Female,55+
C01018,2022-05-24,Australia,Male,55+
C01019,2021-01-07,Australia,Other,35-44
C01020,2023-02-12,Australia,Female,35-44
C01021,2022-09-24,Asia,Female,18-24
C01022,2021-10-26,Asia,Other,25-34
C01023,2021-11-22,Europe,Other,45-54
C01024,2021-03-12,North America,Female,45-54
C01025,2024-02-27,South America,Female,55+
C01026,2021-07-13,Europe,Male,25-34
C01027,2023-08-12,Australia,Other,45-54
C01028,2022-05-14,Australia,Female,35-44
C01029,2021-06-05,Australia,Other,35-44
C01030,2021-03-09,Asia,Female,55+
C01031,2021-08-25,Europe,Other,35-44
C01032,2021-02-26,Europe,Male,25-34
C01033,2023-12-19,North America,Male,25-34
C01034,2023-10-02,South America,Female,18-24
C01035,2022-07-28,North America,Female,45-54
C01036,2021-06-03,Australia,Other,55+
C01037,2022-02-13,Europe,Female,35-44
C01038,2022-07-08,South America,Male,18-24
C01039,2021-08-04,North America,Male,45-54
C01040,2022-09-18,Europe,Female,25-34
C01041,2023-07-13,North America,Male,25-34
C01042,2023-06-16,North America,Male,55+
C01043,2023-11-04,South America,Male,55+
C01044,2023-07-06,Asia,Female,35-44
C01045,2023-10-21,North America,Male,18-24
C01046,2021-11-18,South America,Male,45-54
C01047,2023-05-26,North America,Other,25-34
C01048,2023-04-06,North America,Other,18-24
C01049,2022-02-26,South America,Female,25-34
C01050,2023-01-26,North America,Female,18-24
C01051,2022-04-14,North America,Male,55+
C01052,2022-09-10,Asia,Other,18-24
C01053,2021-12-31,Asia,Other,45-54
C01054,2023-08-15,Europe,Male,45-54
C01055,2021-05-10,Australia,Other,55+
C01056,2023-06-17,Australia,Other,45-54
C01057,2024-03-06,South America,Male,18-24
C01058,2021-07-08,Asia,Male,45-54
C01059,2023-11-14,Europe,Other,25-34
C01060,2023-05-08,South America,Female,45-54
C01061,2022-02-24,Australia,Female,55+
C01062,2021-08-14,Asia,Male,35-44
C01063,2023-12-07,Europe,Male,25-34
C01064,2022-02-19,Australia,Female,35-44
C01065,2021-09-04,Asia,Other,55+
C01066,2021-05-12,Europe,Female,25-34
C01067,2023-04-08,North America,Other,25-34
C01068,2021-02-11,North America,Female,35-44
C01069,2022-07-30,Australia,Male,25-34
C01070,2022-09-14,Australia,Other,55+
C01071,2022-11-03,South America,Other,25-34
C01072,2024-02-23,Asia,Female,55+
C01073,2023-07-17,Australia,Male,25-34
C01074,2023-05-18,Asia,Male,35-44
C01075,2023-11-20,Europe,Female,55+
C01076,2024-03-04,Asia,Other,25-34
C01077,2022-02-12,Australia,Female,25-34
C01078,2023-05-23,Asia,Other,25-34
C01079,2023-01-22,North America,Male,25-34
C01080,2023-08-30,South America,Male,45-54
C01081,2023-09-25,South America,Other,35-44
C01082,2024-01-13,Asia,Other,55+
C01083,2023-09-04,Australia,Other,18-24
C01084,2021-12-09,Europe,Male,55+
C01085,2022-12-29,Australia,Female,18-24
C01086,2021-11-10,Australia,Male,55+
C01087,2023-09-05,Europe,Other,25-34
C01088,2022-07-12,South America,Male,35-44
C01089,2021-11-24,South America,Female,45-54
C01090,2021-06-11,Europe,Female,45-54
C01091,2021-06-23,North America,Other,55+
C01092,2021-08-25,Australia,Female,55+
C01093,2022-08-21,Australia,Male,18-24
C01094,2021-09-05,Asia,Female,45-54
C01095,2023-07-10,South America,Male,55+
C01096,2021-11-04,Australia,Other,18-24
C01097,2021-11-12,Australia,Other,25-34
C01098,2023-02-11,South America,Other,45-54
C01099,2024-04-09,North America,Male,45-54
C01100,2022-10-14,Asia,Female,25-34
C01101,2023-05-30,Asia,Female,35-44
C01102,2022-03-16,Europe,Male,25-34
C01103,2021-03-31,Asia,Female,18-24
C01104,2021-08-23,Asia,Other,35-44
C01105,2024-03-15,South America,Other,25-34
C01106,2022-08-29,Europe,Other,55+
C01107,2024-03-28,South America,Female,45-54
C01108,2022-02-06,North America,Female,25-34
C01109,2023-11-07,Asia,Female,25-34
C01110,2021-12-05,Europe,Male,45-54
C01111,2022-08-10,Europe,Other,25-34
C01112,2022-10-30,North America,Other,55+
C01113,2023-09-02,North America,Female,18-24
C01114,2023-10-21,Australia,Male,18-24
C01115,2022-08-15,Asia,Female,45-54
C01116,2024-02-26,North America,Female,18-24
C01117,2021-07-10,Asia,Male,35-44
C01118,2021-02-13,North America,Female,45-54
C01119,2022-05-03,South America,Female,25-34
C01120,2022-02-16,Europe,Male,45-54
C01121,2021-11-27,Asia,Female,25-34
C01122,2022-11-19,North America,Other,55+
C01123,2023-03-15,Europe,Female,25-34
C01124,2023-12-22,Asia,Other,35-44
C01125,2023-11-03,Asia,Other,25-34
C01126,2023-06-15,Europe,Male,35-44
C01127,2024-02-14,Europe,Male,18-24
C01128,2022-07-17,Asia,Female,25-34
C01129,2022-11-16,North America,Female,18-24
C01130,2021-06-27,South America,Male,55+
C01131,2021-04-26,North America,Female,55+
C01132,2024-03-26,Asia,Male,55+
C01133,2024-02-10,South America,Female,25-34
C01134,2024-01-20,Europe,Female,25-34
C01135,2024-03-30,Europe,Male,18-24
C01136,2023-08-30,Australia,Male,18-24
C01137,2021-05-17,Asia,Female,35-44
C01138,2022-10-11,Asia,Female,25-34
C01139,2023-03-30,Australia,Other,25-34
C01140,2022-08-03,North America,Other,35-44
