SubID,CustomerID,PlanID,StartDate,EndDate,Status,PaymentMethod,DiscountPercent,Currency,InvoiceAmount
S000346,C14500,P003,2022-07-27,,Active,Credit Card,10,USD,179.96
S000347,C05744,P001,2023-06-01,,Active,PayPal,0,EUR,104.93
S000348,C13583,P004,2021-06-23,,Active,Credit Card,5,INR,474.95
S000349,C14024,P001,2023-07-25,,Active,Credit Card,10,INR,94.44
S000350,C10034,P002,2024-01-24,2024-09-20,Cancelled,Bank Transfer,0,EUR,239.92
S000351,C02348,P001,2023-09-11,2024-02-08,Cancelled,Credit Card,10,USD,67.46
S000352,C01382,P003,2023-02-11,2023-07-11,Cancelled,Credit Card,0,USD,249.95
S000353,C00562,P004,2022-01-03,2022-09-30,Cancelled,Bank Transfer,20,USD,719.93
S000354,C08807,P002,2022-02-10,2022-03-12,Cancelled,PayPal,0,EUR,29.99
S000355,C07592,P002,2023-05-10,2023-12-06,Cancelled,Credit Card,0,EUR,209.93
S000356,C02725,P003,2023-12-28,,Active,PayPal,15,INR,297.44
S000357,C02014,P004,2024-02-14,,Active,Bank Transfer,0,USD,299.97
S000358,C14844,P001,2021-01-18,2022-01-13,Cancelled,Credit Card,5,USD,170.89
S000359,C04893,P003,2022-09-15,,Active,PayPal,0,USD,399.92
S000360,C14508,P001,2021-02-08,2021-09-06,Cancelled,PayPal,0,INR,104.93
S000361,C09941,P003,2021-01-18,,Active,PayPal,5,EUR,189.96
S000362,C05473,P001,2021-04-19,2021-08-17,Cancelled,Bank Transfer,0,INR,59.96
S000363,C11436,P003,2021-02-16,,Active,Bank Transfer,5,INR,189.96
S000364,C12024,P004,2022-06-20,,Active,Bank Transfer,15,USD,254.97
S000365,C07412,P002,2022-08-30,,Active,Bank Transfer,0,INR,299.9
S000366,C04388,P003,2021-11-02,2022-04-01,Cancelled,PayPal,10,USD,224.96
S000367,C13767,P003,2021-03-12,2021-12-07,Cancelled,Bank Transfer,20,USD,359.93
S000368,C07764,P004,2021-09-10,,Active,PayPal,0,USD,99.99
S000369,C08463,P001,2021-10-21,,Active,Bank Transfer,5,USD,56.96
S000370,C14438,P002,2022-09-13,2023-07-10,Cancelled,Bank Transfer,0,INR,299.9
S000371,C07001,P002,2021-10-06,,Active,Credit Card,15,USD,203.93
S000372,C10465,P001,2021-06-22,,Active,PayPal,5,USD,113.92
S000373,C02849,P003,2021-08-11,,Active,Credit Card,0,USD,99.98
S000374,C09226,P001,2023-11-26,,Active,Bank Transfer,0,USD,134.91
S000375,C12957,P001,2022-07-17,,Active,Credit Card,5,USD,42.72
S000376,C09231,P003,2022-01-29,2022-08-27,Cancelled,PayPal,10,EUR,314.94
S000377,C07533,P003,2021-01-06,2021-08-04,Cancelled,Bank Transfer,20,INR,279.94
S000378,C07141,P003,2022-02-25,2022-09-23,Cancelled,PayPal,10,USD,314.94
S000379,C04848,P001,2022-04-10,2022-06-09,Cancelled,PayPal,5,INR,28.48
S000380,C00910,P002,2021-03-01,,Active,Credit Card,15,USD,229.42
S000381,C13334,P003,2024-01-04,2024-08-01,Cancelled,PayPal,0,USD,349.93
S000382,C14156,P001,2023-05-10,,Active,Bank Transfer,10,USD,161.89
S000383,C07643,P002,2023-10-29,2024-01-27,Cancelled,Credit Card,5,INR,85.47
S000384,C03212,P003,2024-03-09,,Active,Bank Transfer,15,USD,84.98
S000385,C03072,P001,2021-12-30,,Active,Bank Transfer,5,USD,56.96
S000386,C14146,P003,2023-08-03,,Active,Credit Card,15,USD,382.42
S000387,C05861,P002,2021-02-09,2021-12-06,Cancelled,PayPal,0,USD,299.9
S000388,C03554,P002,2024-01-20,2025-01-14,Cancelled,PayPal,10,USD,323.89
S000389,C03509,P003,2022-04-14,2022-06-13,Cancelled,Credit Card,0,USD,99.98
S000390,C13021,P001,2023-01-13,2023-06-12,Cancelled,Credit Card,0,USD,74.95
S000391,C03767,P001,2023-12-04,2024-07-01,Cancelled,Credit Card,0,INR,104.93
S000392,C06963,P002,2023-10-23,2024-07-19,Cancelled,PayPal,0,USD,269.91
S000393,C00675,P002,2022-10-11,,Active,PayPal,20,EUR,287.9
S000394,C06373,P002,2023-05-28,2023-08-26,Cancelled,PayPal,0,EUR,89.97
S000395,C06978,P004,2021-05-25,2021-08-23,Cancelled,Credit Card,10,EUR,269.97
S000396,C04184,P002,2022-08-28,2023-07-24,Cancelled,Credit Card,10,USD,296.9
S000397,C05912,P004,2022-06-11,2023-05-07,Cancelled,Bank Transfer,10,EUR,989.9
S000398,C13119,P003,2023-10-17,2023-11-16,Cancelled,PayPal,5,USD,47.49
S000399,C08632,P002,2023-06-02,,Active,PayPal,0,INR,239.92
S000400,C13091,P003,2024-02-24,,Active,Bank Transfer,5,USD,189.96
S000401,C06915,P001,2022-01-16,2022-11-12,Cancelled,Credit Card,0,USD,149.9
S000402,C02849,P002,2024-01-29,,Active,Bank Transfer,0,USD,209.93
S000403,C10311,P001,2023-05-20,2023-09-17,Cancelled,Bank Transfer,0,EUR,59.96
S000404,C02727,P004,2022-10-20,2023-02-17,Cancelled,Credit Card,5,USD,379.96
S000405,C00838,P002,2021-11-04,2022-08-31,Cancelled,Credit Card,10,USD,269.91
S000406,C14784,P002,2023-04-27,,Active,Bank Transfer,0,USD,89.97
S000407,C01063,P003,2023-03-10,,Active,Bank Transfer,0,EUR,99.98
S000408,C03763,P003,2022-09-15,,Active,Bank Transfer,5,INR,569.89
S000409,C14275,P002,2022-06-02,,Active,Credit Card,0,USD,239.92
S000410,C03002,P004,2021-06-11,,Active,Credit Card,10,INR,539.95
S000411,C09662,P003,2022-11-05,,Active,Credit Card,0,USD,599.88
S000412,C01142,P002,2022-05-08,2022-11-04,Cancelled,PayPal,0,USD,179.94
S000413,C10468,P002,2021-12-10,2022-11-05,Cancelled,PayPal,15,EUR,280.41
S000414,C02761,P002,2022-05-24,,Active,PayPal,0,USD,29.99
S000415,C14806,P002,2023-10-22,,Active,Bank Transfer,0,INR,359.88
S000416,C11765,P004,2022-09-30,,Active,Credit Card,20,USD,319.97
S000417,C10103,P003,2022-06-24,2022-09-22,Cancelled,Credit Card,5,USD,142.47
S000418,C05535,P004,2021-07-09,,Active,Bank Transfer,0,INR,799.92
S000419,C13422,P002,2023-03-29,2023-10-25,Cancelled,PayPal,10,EUR,188.94
S000420,C02430,P004,2021-10-21,2022-05-19,Cancelled,PayPal,10,EUR,629.94
S000421,C06986,P002,2023-04-30,,Active,PayPal,0,EUR,299.9
S000422,C07500,P003,2021-03-08,,Active,Bank Transfer,10,EUR,179.96
S000423,C00453,P002,2023-08-04,,Active,PayPal,0,USD,329.89
S000424,C02702,P002,2021-05-20,,Active,PayPal,15,USD,76.47
S000425,C02733,P002,2022-12-05,2023-04-04,Cancelled,Credit Card,5,EUR,113.96
S000426,C09776,P002,2021-07-12,,Active,PayPal,20,USD,239.92
S000427,C07432,P004,2021-05-10,,Active,PayPal,10,USD,899.91
S000428,C06826,P001,2021-12-18,,Active,PayPal,5,EUR,42.72
S000429,C12418,P002,2021-10-25,,Active,Bank Transfer,10,USD,215.93
S000430,C10950,P003,2021-09-07,,Active,Bank Transfer,5,USD,237.45
S000431,C14414,P002,2022-04-21,,Active,PayPal,10,INR,296.9
S000432,C07663,P001,2023-09-10,,Active,PayPal,5,EUR,56.96
S000433,C02663,P002,2022-10-02,,Active,PayPal,10,EUR,53.98
S000434,C09096,P002,2023-09-27,2023-12-26,Cancelled,Bank Transfer,10,USD,80.97
S000435,C04327,P003,2023-04-05,2023-07-04,Cancelled,PayPal,15,USD,127.47
S000436,C08264,P003,2021-05-28,,Active,Bank Transfer,10,INR,314.94
S000437,C04604,P001,2022-04-18,,Active,Credit Card,10,USD,148.4
S000438,C10926,P004,2021-09-07,,Active,Credit Card,0,USD,699.93
S000439,C09996,P002,2023-01-15,,Active,PayPal,0,EUR,269.91
S000440,C06042,P001,2021-09-22,,Active,Credit Card,10,INR,13.49
S000441,C11787,P004,2021-07-14,,Active,PayPal,5,EUR,949.9
S000442,C03776,P001,2022-03-03,,Active,Bank Transfer,0,USD,134.91
S000443,C07595,P004,2023-03-23,,Active,Bank Transfer,10,INR,989.9
S000444,C09308,P004,2022-12-29,,Active,Credit Card,10,USD,539.95
S000445,C09385,P001,2022-03-26,,Active,Bank Transfer,5,USD,85.44
S000446,C06791,P003,2022-02-13,,Active,Credit Card,5,USD,237.45
S000447,C02099,P003,2022-03-17,,Active,PayPal,20,USD,279.94
S000448,C09650,P001,2023-07-02,,Active,Credit Card,0,USD,59.96
S000449,C04517,P002,2021-02-17,,Active,Credit Card,10,USD,323.89
S000450,C06610,P004,2023-12-29,2024-01-28,Cancelled,PayPal,5,INR,94.99
S000451,C03070,P003,2024-03-14,,Active,Bank Transfer,15,USD,467.41
S000452,C08630,P004,2021-03-13,,Active,Credit Card,15,USD,849.92
S000453,C08046,P003,2023-11-25,2024-04-23,Cancelled,Credit Card,0,USD,249.95
S000454,C03423,P001,2022-02-21,2023-02-16,Cancelled,Credit Card,0,USD,179.88
S000455,C02901,P003,2022-04-26,2022-05-26,Cancelled,Bank Transfer,5,INR,47.49
S000456,C03715,P001,2023-07-07,,Active,Credit Card,0,INR,89.94
S000457,C05566,P003,2023-10-10,,Active,PayPal,0,USD,149.97
S000458,C03538,P002,2021-01-21,,Active,Bank Transfer,10,USD,242.92
S000459,C06279,P002,2023-07-23,,Active,PayPal,20,USD,143.95
S000460,C14958,P002,2024-01-28,2024-08-25,Cancelled,PayPal,0,USD,209.93
S000461,C06251,P004,2021-12-28,,Active,Bank Transfer,0,INR,99.99
S000462,C01185,P003,2023-02-24,,Active,Bank Transfer,5,USD,237.45
S000463,C05216,P001,2021-05-10,2021-11-06,Cancelled,Credit Card,15,INR,76.45
S000464,C12477,P003,2021-03-04,,Active,Credit Card,5,USD,569.89
S000465,C07191,P002,2021-08-31,,Active,PayPal,20,USD,95.97
S000466,C03029,P001,2022-12-22,2023-11-17,Cancelled,PayPal,20,USD,131.91
S000467,C12640,P002,2022-10-08,,Active,Bank Transfer,5,USD,256.41
S000468,C02526,P001,2021-12-13,,Active,Bank Transfer,5,USD,142.4
S000469,C02396,P003,2022-05-08,,Active,Credit Card,20,INR,159.97
S000470,C12858,P001,2022-08-17,,Active,PayPal,10,EUR,134.91
S000471,C00858,P001,2022-11-06,,Active,Credit Card,0,EUR,119.92
S000472,C14448,P001,2021-07-26,,Active,Credit Card,0,EUR,164.89
S000473,C02889,P002,2021-01-23,2021-02-22,Cancelled,Bank Transfer,15,USD,25.49
S000474,C00494,P001,2021-06-02,2022-03-29,Cancelled,Credit Card,10,USD,134.91
S000475,C13063,P003,2023-11-17,,Active,PayPal,5,USD,379.92
S000476,C13033,P004,2021-11-22,,Active,Credit Card,0,USD,699.93
S000477,C04668,P003,2023-05-31,,Active,PayPal,10,USD,44.99
S000478,C02418,P001,2021-07-28,2022-07-23,Cancelled,PayPal,0,EUR,179.88
S000479,C01887,P003,2021-05-24,,Active,Bank Transfer,0,USD,49.99
S000480,C05632,P001,2021-08-17,,Active,PayPal,5,USD,170.89
S000481,C01093,P002,2022-06-27,,Active,PayPal,5,INR,199.43
S000482,C07124,P001,2022-12-25,,Active,Bank Transfer,15,EUR,63.71
S000483,C09278,P002,2022-09-18,,Active,PayPal,10,USD,269.91
S000484,C11739,P001,2022-02-02,,Active,Bank Transfer,0,USD,59.96
S000485,C08249,P003,2024-02-22,,Active,Bank Transfer,0,USD,549.89
S000486,C09371,P002,2023-02-13,,Active,Bank Transfer,5,EUR,142.45
S000487,C10456,P001,2023-01-22,,Active,PayPal,0,USD,44.97
S000488,C00850,P001,2023-12-22,,Active,PayPal,0,USD,74.95
S000489,C11594,P003,2021-10-05,,Active,Bank Transfer,0,USD,449.91
S000490,C02106,P002,2021-10-28,,Active,PayPal,10,USD,188.94
S000491,C12123,P002,2023-04-22,,Active,PayPal,0,EUR,149.95
S000492,C08657,P003,2021-07-15,,Active,Credit Card,0,USD,149.97
S000493,C09973,P001,2021-01-31,,Active,Bank Transfer,20,INR,119.92
S000494,C06839,P001,2021-05-16,,Active,Credit Card,0,USD,104.93
S000495,C10998,P001,2023-10-11,2024-05-08,Cancelled,Bank Transfer,15,USD,89.19
S000496,C04542,P004,2022-04-14,2022-09-11,Cancelled,Credit Card,10,EUR,449.96
S000497,C14226,P002,2023-04-08,2024-02-02,Cancelled,Bank Transfer,0,EUR,299.9
S000498,C05513,P003,2022-03-18,2023-03-13,Cancelled,Bank Transfer,5,USD,569.89
S000499,C02961,P002,2024-03-30,2024-10-26,Cancelled,Bank Transfer,0,USD,209.93
S000500,C02558,P002,2022-11-21,,Active,Credit Card,10,USD,323.89
S000501,C01053,P002,2023-03-29,,Active,PayPal,20,INR,287.9
S000502,C10144,P004,2021-08-30,,Active,Bank Transfer,10,USD,359.96
S000503,C05353,P004,2023-05-26,,Active,Credit Card,0,USD,1199.88
S000504,C04765,P002,2024-04-06,,Active,Bank Transfer,20,USD,215.93
S000505,C14036,P003,2023-06-23,,Active,PayPal,5,USD,332.43
S000506,C10199,P002,2023-12-04,,Active,Bank Transfer,15,EUR,127.46
S000507,C03187,P004,2022-11-13,,Active,PayPal,15,EUR,509.95
S000508,C13306,P001,2023-12-03,,Active,PayPal,5,USD,156.65
S000509,C08575,P004,2021-02-05,2021-05-06,Cancelled,Bank Transfer,0,USD,299.97
S000510,C07228,P002,2022-03-13,2023-01-07,Cancelled,PayPal,0,USD,299.9
S000511,C02847,P001,2021-07-24,,Active,Credit Card,15,EUR,127.42
S000512,C13464,P001,2022-04-26,2023-02-20,Cancelled,Bank Transfer,0,USD,149.9
S000513,C13923,P002,2024-04-13,,Active,Credit Card,5,EUR,313.4
S000514,C11887,P001,2021-08-28,,Active,Credit Card,0,USD,164.89
S000515,C01163,P003,2021-09-29,2022-04-27,Cancelled,PayPal,10,EUR,314.94
S000516,C01015,P001,2022-12-17,2023-06-15,Cancelled,Credit Card,0,USD,89.94
S000517,C12298,P004,2021-07-28,,Active,PayPal,10,USD,719.93
S000518,C14956,P001,2024-01-10,,Active,Bank Transfer,15,USD,63.71
S000519,C04936,P002,2023-12-29,,Active,Bank Transfer,20,USD,95.97
S000520,C09057,P001,2021-06-12,,Active,PayPal,20,INR,71.95
S000521,C02633,P004,2021-08-31,,Active,PayPal,20,USD,319.97
S000522,C09428,P003,2022-12-03,,Active,PayPal,5,USD,474.9
S000523,C13408,P002,2023-04-26,,Active,Bank Transfer,10,EUR,188.94
S000524,C12590,P002,2022-10-27,2023-01-25,Cancelled,PayPal,0,INR,89.97
S000525,C14769,P004,2021-02-16,,Active,Bank Transfer,5,EUR,1044.9
S000526,C08452,P001,2022-05-03,,Active,PayPal,0,USD,119.92
S000527,C01509,P001,2023-05-22,,Active,Bank Transfer,5,USD,14.24
S000528,C11294,P004,2024-04-02,,Active,Credit Card,10,USD,539.95
S000529,C03610,P002,2022-09-10,,Active,PayPal,0,USD,149.95
S000530,C07537,P004,2021-06-23,,Active,Bank Transfer,15,USD,1019.9
S000531,C13444,P002,2023-11-29,,Active,PayPal,0,INR,149.95
S000532,C07581,P004,2023-08-18,,Active,Credit Card,0,USD,499.95
S000533,C13861,P003,2023-12-14,2024-02-12,Cancelled,Credit Card,5,INR,94.98
S000534,C12621,P004,2021-05-14,,Active,Bank Transfer,5,EUR,759.92
S000535,C13218,P003,2022-02-11,,Active,Credit Card,20,USD,439.91
S000536,C02498,P003,2022-07-04,,Active,Credit Card,0,EUR,199.96
S000537,C01008,P002,2024-03-02,,Active,PayPal,10,EUR,269.91
S000538,C08115,P004,2022-04-18,,Active,PayPal,15,USD,84.99
S000539,C08535,P004,2021-04-03,,Active,Bank Transfer,5,INR,1139.89
S000540,C12229,P004,2023-10-29,2024-03-27,Cancelled,Bank Transfer,0,USD,499.95
S000541,C07286,P004,2021-04-01,,Active,Bank Transfer,0,INR,199.98
S000542,C07531,P001,2023-02-08,2024-02-03,Cancelled,Credit Card,10,USD,161.89
S000543,C05378,P002,2022-02-18,,Active,PayPal,0,INR,119.96
S000544,C12680,P004,2022-07-08,,Active,Credit Card,5,EUR,664.93
S000545,C14921,P004,2021-09-23,,Active,PayPal,0,USD,299.97
S000546,C11227,P004,2022-09-28,,Active,Credit Card,10,USD,989.9
S000547,C01221,P001,2023-02-23,,Active,PayPal,0,USD,74.95
S000548,C07457,P003,2023-10-24,,Active,PayPal,5,USD,142.47
S000549,C07168,P003,2023-08-10,,Active,Bank Transfer,15,USD,339.93
S000550,C14423,P001,2024-03-22,,Active,PayPal,5,INR,113.92
S000551,C08748,P004,2023-12-08,,Active,PayPal,15,USD,849.92
S000552,C10866,P002,2021-08-11,,Active,Credit Card,5,USD,313.4
S000553,C14444,P001,2021-02-04,2021-03-06,Cancelled,Credit Card,10,EUR,13.49
S000554,C10443,P002,2023-02-14,,Active,PayPal,10,EUR,296.9
S000555,C12527,P002,2024-02-18,,Active,Bank Transfer,0,USD,59.98
S000556,C02425,P001,2022-07-03,2023-04-29,Cancelled,Bank Transfer,0,USD,149.9
S000557,C08858,P004,2023-03-22,,Active,Credit Card,0,USD,399.96
S000558,C01861,P001,2022-05-26,,Active,PayPal,0,USD,134.91
S000559,C02026,P002,2021-12-08,,Active,Bank Transfer,10,INR,323.89
S000560,C05003,P002,2023-08-07,,Active,Credit Card,10,USD,161.95
S000561,C12544,P003,2022-02-20,2022-12-17,Cancelled,Credit Card,5,USD,474.9
S000562,C13532,P004,2021-03-10,2021-09-06,Cancelled,PayPal,0,EUR,599.94
S000563,C14907,P004,2021-01-18,,Active,Bank Transfer,0,EUR,399.96
S000564,C09893,P003,2024-03-06,,Active,Credit Card,0,EUR,399.92
S000565,C07344,P004,2021-01-06,,Active,Credit Card,5,USD,189.98
S000566,C13365,P003,2022-12-01,,Active,PayPal,10,USD,269.95
S000567,C02463,P002,2021-04-18,,Active,Bank Transfer,5,USD,199.43
S000568,C07086,P003,2023-04-09,,Active,Credit Card,0,USD,399.92
S000569,C04402,P003,2023-12-15,,Active,PayPal,0,EUR,399.92
S000570,C02167,P002,2022-04-17,2022-06-16,Cancelled,Credit Card,0,USD,59.98
S000571,C02214,P003,2024-01-08,2024-05-07,Cancelled,Credit Card,0,USD,199.96
S000572,C08791,P003,2022-02-26,,Active,PayPal,10,INR,449.91
S000573,C08927,P002,2021-01-03,,Active,PayPal,15,USD,254.91
S000574,C03424,P003,2024-01-08,,Active,PayPal,0,USD,49.99
S000575,C09245,P002,2022-12-17,,Active,Credit Card,0,USD,89.97
S000576,C08222,P001,2022-03-14,,Active,PayPal,10,USD,40.47
S000577,C04075,P003,2022-12-14,2023-05-13,Cancelled,Credit Card,0,USD,249.95
S000578,C07481,P002,2022-07-19,,Active,Bank Transfer,10,USD,188.94
S000579,C07740,P003,2021-07-25,,Active,PayPal,10,USD,269.95
S000580,C07282,P002,2023-03-02,,Active,Credit Card,20,USD,47.98
S000581,C00358,P004,2022-11-16,,Active,Bank Transfer,0,USD,199.98
S000582,C10580,P001,2021-06-25,2021-09-23,Cancelled,PayPal,0,INR,44.97
S000583,C12504,P001,2023-08-10,,Active,PayPal,20,INR,35.98
S000584,C01538,P003,2022-05-27,2023-01-22,Cancelled,Bank Transfer,0,EUR,399.92
S000585,C06791,P001,2023-07-01,,Active,Bank Transfer,20,USD,83.94
S000586,C05838,P004,2023-04-15,,Active,Bank Transfer,5,EUR,284.97
S000587,C14209,P002,2021-04-28,,Active,Credit Card,15,USD,280.41
S000588,C11765,P001,2023-02-27,2023-10-25,Cancelled,Credit Card,0,USD,119.92
S000589,C05128,P003,2022-11-18,,Active,Bank Transfer,10,USD,224.96
S000590,C02909,P002,2022-04-04,2023-03-30,Cancelled,PayPal,0,EUR,359.88
S000591,C04246,P001,2022-12-20,,Active,Bank Transfer,5,USD,170.89
S000592,C09601,P002,2021-04-18,,Active,Bank Transfer,0,USD,269.91
S000593,C09681,P001,2022-10-20,2022-12-19,Cancelled,Bank Transfer,0,USD,29.98
S000594,C00100,P002,2022-08-05,,Active,Bank Transfer,0,USD,209.93
S000595,C01876,P002,2021-07-30,,Active,Credit Card,5,USD,56.98
S000596,C01425,P001,2022-08-26,,Active,Bank Transfer,0,USD,119.92
S000597,C09685,P002,2022-03-26,,Active,PayPal,10,USD,215.93
S000598,C03760,P003,2021-10-16,,Active,PayPal,20,EUR,119.98
S000599,C09336,P003,2023-08-05,,Active,PayPal,5,USD,379.92
S000600,C07320,P004,2022-08-01,2023-06-27,Cancelled,Bank Transfer,15,EUR,934.91
S000601,C11652,P001,2022-05-27,,Active,Credit Card,5,USD,71.2
S000602,C01753,P003,2023-09-01,2024-05-28,Cancelled,PayPal,0,USD,449.91
S000603,C09215,P001,2022-12-10,,Active,PayPal,0,USD,104.93
S000604,C09311,P002,2021-11-29,,Active,Credit Card,0,USD,299.9
S000605,C13639,P003,2023-08-19,,Active,PayPal,15,INR,339.93
S000606,C13829,P001,2021-12-29,,Active,PayPal,0,USD,164.89
S000607,C14079,P003,2022-06-25,2023-06-20,Cancelled,PayPal,0,INR,599.88
S000608,C07616,P002,2021-08-05,,Active,PayPal,0,INR,209.93
S000609,C14408,P001,2022-11-13,,Active,PayPal,15,USD,140.16
S000610,C04588,P001,2023-09-15,,Active,Bank Transfer,5,USD,71.2
S000611,C13951,P004,2023-11-21,,Active,Credit Card,0,EUR,599.94
S000612,C12636,P001,2022-02-06,,Active,Credit Card,5,USD,56.96
S000613,C13191,P001,2021-04-17,,Active,Bank Transfer,5,USD,85.44
S000614,C10051,P004,2021-08-03,,Active,Bank Transfer,5,INR,189.98
S000615,C04638,P003,2021-04-09,,Active,Credit Card,0,USD,199.96
S000616,C04890,P004,2021-05-03,,Active,Bank Transfer,20,EUR,319.97
S000617,C07238,P004,2023-10-16,,Active,Bank Transfer,5,EUR,284.97
S000618,C08403,P004,2021-02-12,,Active,PayPal,5,INR,949.9
S000619,C14569,P004,2021-11-26,,Active,Credit Card,5,USD,1139.89
S000620,C10470,P001,2022-12-19,,Active,Bank Transfer,5,USD,156.65
S000621,C01880,P002,2021-07-04,,Active,PayPal,20,INR,167.94
S000622,C07486,P002,2021-09-26,2022-05-24,Cancelled,PayPal,0,USD,239.92
S000623,C13002,P003,2022-07-03,,Active,Bank Transfer,20,EUR,159.97
S000624,C11690,P004,2022-05-07,2023-03-03,Cancelled,PayPal,0,USD,999.9
S000625,C11801,P003,2023-03-23,,Active,Bank Transfer,10,USD,269.95
S000626,C12338,P004,2023-05-23,,Active,Bank Transfer,10,EUR,809.92
S000627,C06601,P003,2021-10-15,,Active,Bank Transfer,0,USD,549.89
S000628,C09603,P004,2023-11-02,,Active,Credit Card,0,USD,99.99
S000629,C10162,P001,2023-03-26,,Active,PayPal,0,INR,89.94
S000630,C09540,P001,2023-10-23,,Active,PayPal,0,USD,134.91
S000631,C05589,P004,2021-12-01,,Active,Credit Card,0,USD,999.9
S000632,C08661,P004,2023-12-09,,Active,Credit Card,5,USD,284.97
S000633,C11047,P004,2022-04-15,,Active,Bank Transfer,0,USD,599.94
S000634,C06109,P001,2022-06-21,,Active,Bank Transfer,15,USD,12.74
S000635,C01785,P003,2024-01-19,,Active,Credit Card,0,INR,49.99
S000636,C00879,P001,2021-02-23,2021-11-20,Cancelled,Credit Card,0,INR,134.91
S000637,C01814,P001,2022-04-06,2023-01-31,Cancelled,Credit Card,10,USD,134.91
S000638,C13946,P004,2023-08-04,,Active,PayPal,10,EUR,809.92
S000639,C02941,P002,2023-01-08,,Active,Bank Transfer,10,EUR,188.94
S000640,C00174,P001,2022-04-27,,Active,PayPal,10,USD,53.96
S000641,C13781,P001,2023-12-28,2024-12-22,Cancelled,Bank Transfer,0,USD,179.88
S000642,C13941,P003,2022-01-31,,Active,PayPal,15,EUR,382.42
S000643,C01970,P004,2023-04-26,2024-04-20,Cancelled,PayPal,0,INR,1199.88
S000644,C09037,P003,2021-06-20,2022-03-17,Cancelled,Credit Card,0,USD,449.91
S000645,C14454,P004,2023-01-15,2023-09-12,Cancelled,Credit Card,0,INR,799.92
S000646,C14881,P001,2021-01-01,,Active,PayPal,15,USD,152.9
S000647,C03447,P001,2022-11-13,,Active,PayPal,5,INR,156.65
S000648,C03188,P002,2024-02-05,2024-03-06,Cancelled,Credit Card,5,USD,28.49
S000649,C13572,P004,2021-04-05,,Active,PayPal,0,USD,299.97
S000650,C14352,P001,2022-08-11,,Active,Bank Transfer,10,INR,148.4
S000651,C00072,P001,2021-08-06,,Active,Credit Card,5,INR,85.44
S000652,C08468,P004,2021-05-16,,Active,PayPal,5,INR,94.99
S000653,C10038,P004,2023-08-30,,Active,Bank Transfer,0,USD,799.92
S000654,C03481,P004,2023-08-30,,Active,Credit Card,10,EUR,89.99
S000655,C06015,P001,2024-04-08,,Active,Bank Transfer,20,USD,11.99
S000656,C14786,P001,2022-11-15,,Active,Bank Transfer,0,EUR,89.94
S000657,C14689,P004,2024-02-14,2024-08-12,Cancelled,Credit Card,0,USD,599.94
S000658,C13594,P001,2023-09-24,,Active,Bank Transfer,15,USD,114.67
S000659,C11870,P004,2022-04-07,,Active,Credit Card,10,INR,899.91
S000660,C00527,P003,2021-11-18,,Active,Credit Card,0,USD,449.91
S000661,C12507,P004,2023-05-12,,Active,Credit Card,0,USD,699.93
S000662,C05188,P003,2023-05-30,,Active,Bank Transfer,0,EUR,599.88
S000663,C04809,P003,2023-06-28,,Active,PayPal,10,INR,44.99
S000664,C11627,P003,2023-10-19,,Active,Credit Card,10,INR,44.99
S000665,C08813,P003,2021-12-17,2022-01-16,Cancelled,PayPal,0,INR,49.99
S000666,C04036,P003,2022-03-30,2022-04-29,Cancelled,PayPal,10,USD,44.99
S000667,C11869,P001,2022-07-07,,Active,Bank Transfer,15,USD,89.19
S000668,C03124,P004,2023-03-13,2024-02-06,Cancelled,Bank Transfer,0,USD,1099.89
S000669,C12190,P003,2021-07-15,2022-07-10,Cancelled,Bank Transfer,15,INR,509.9
S000670,C13808,P002,2022-01-13,,Active,PayPal,5,USD,313.4
S000671,C11045,P003,2021-12-25,,Active,PayPal,15,USD,382.42
S000672,C14046,P004,2021-05-27,,Active,PayPal,0,USD,1199.88
S000673,C06729,P004,2023-10-16,,Active,Bank Transfer,20,USD,559.94
